transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud,amount_bucket,fraud_label,combined_risk_score,risk_tier
3027,617,73.66,ATM,Electronics,DE,21,0.29,0.03,0,<100,Not Fraud,0.16,Low Risk
64,74,149.08,Online,Food,TR,8,0.22,0.20,0,100-499,Not Fraud,0.21,Low Risk
3010,340,175.47,ATM,Electronics,FR,8,0.13,0.23,0,100-499,Not Fraud,0.18,Low Risk
8973,52,93.51,QR,Travel,UK,10,0.13,0.17,0,<100,Not Fraud,0.15,Low Risk
5658,178,125.36,POS,Grocery,US,15,0.07,0.22,0,100-499,Not Fraud,0.14,Low Risk
1884,165,67.94,QR,Travel,US,19,0.06,0.01,0,<100,Not Fraud,0.03,Low Risk
3758,110,116.75,POS,Clothing,FR,23,0.08,0.07,0,100-499,Not Fraud,0.08,Low Risk
9763,20,2983.52,ATM,Clothing,TR,7,0.74,0.84,1,1000+,Fraud,0.79,High Risk
9813,19,6256.99,QR,Grocery,FR,15,0.79,0.95,1,1000+,Fraud,0.87,High Risk
4834,790,167.78,Online,Grocery,TR,10,0.08,0.23,0,100-499,Not Fraud,0.16,Low Risk
9657,590,10430.16,ATM,Travel,DE,8,0.98,0.73,1,1000+,Fraud,0.85,High Risk
4865,179,149.99,Online,Electronics,DE,23,0.29,0.01,0,100-499,Not Fraud,0.15,Low Risk
4826,995,88.14,Online,Travel,UK,14,0.17,0.25,0,<100,Not Fraud,0.21,Low Risk
4798,300,69.50,QR,Grocery,FR,23,0.21,0.27,0,<100,Not Fraud,0.24,Low Risk
7649,181,206.75,ATM,Clothing,US,18,0.07,0.02,0,100-499,Not Fraud,0.04,Low Risk
7031,441,133.28,QR,Travel,FR,10,0.28,0.27,0,100-499,Not Fraud,0.27,Low Risk
5076,87,47.48,QR,Clothing,UK,23,0.02,0.12,0,<100,Not Fraud,0.07,Low Risk
9585,696,4868.92,ATM,Travel,FR,6,0.74,0.95,1,1000+,Fraud,0.85,High Risk
2416,686,30.57,ATM,Electronics,DE,18,0.28,0.24,0,<100,Not Fraud,0.26,Low Risk
8193,392,103.65,QR,Travel,FR,6,0.25,0.03,0,100-499,Not Fraud,0.14,Low Risk
1253,625,121.78,Online,Clothing,UK,15,0.02,0.25,0,100-499,Not Fraud,0.14,Low Risk
9179,198,35.06,ATM,Travel,UK,16,0.02,0.06,0,<100,Not Fraud,0.04,Low Risk
2087,200,108.16,POS,Electronics,UK,22,0.28,0.05,0,100-499,Not Fraud,0.17,Low Risk
8140,207,126.46,QR,Electronics,FR,12,0.17,0.00,0,100-499,Not Fraud,0.09,Low Risk
6046,765,37.21,QR,Clothing,DE,14,0.16,0.18,0,<100,Not Fraud,0.17,Low Risk
4218,784,107.91,QR,Clothing,US,6,0.28,0.29,0,100-499,Not Fraud,0.29,Low Risk
9712,548,1220.95,QR,Food,NG,9,0.90,0.88,1,1000+,Fraud,0.89,High Risk
8214,298,1.96,POS,Clothing,DE,10,0.26,0.07,0,<100,Not Fraud,0.17,Low Risk
6762,505,93.26,ATM,Travel,TR,16,0.28,0.25,0,<100,Not Fraud,0.27,Low Risk
3825,84,75.49,Online,Travel,TR,11,0.15,0.10,0,<100,Not Fraud,0.13,Low Risk
5084,435,174.18,ATM,Clothing,US,13,0.07,0.16,0,100-499,Not Fraud,0.12,Low Risk
6800,738,35.95,QR,Clothing,US,15,0.19,0.23,0,<100,Not Fraud,0.21,Low Risk
8266,466,5.49,POS,Food,US,20,0.11,0.24,0,<100,Not Fraud,0.17,Low Risk
5336,743,76.25,QR,Grocery,UK,21,0.03,0.05,0,<100,Not Fraud,0.04,Low Risk
949,375,24.70,Online,Electronics,DE,6,0.23,0.18,0,<100,Not Fraud,0.2,Low Risk
7329,751,44.31,QR,Electronics,UK,19,0.07,0.20,0,<100,Not Fraud,0.14,Low Risk
7603,575,171.19,ATM,Electronics,UK,12,0.28,0.07,0,100-499,Not Fraud,0.17,Low Risk
4446,988,117.25,Online,Food,TR,6,0.17,0.17,0,100-499,Not Fraud,0.17,Low Risk
659,960,106.07,QR,Grocery,FR,18,0.13,0.01,0,100-499,Not Fraud,0.07,Low Risk
2749,453,124.03,Online,Electronics,DE,11,0.10,0.28,0,100-499,Not Fraud,0.19,Low Risk
9180,210,12.24,ATM,Travel,UK,9,0.25,0.24,0,<100,Not Fraud,0.24,Low Risk
2991,883,107.91,POS,Electronics,FR,14,0.15,0.26,0,100-499,Not Fraud,0.21,Low Risk
3110,385,114.17,QR,Electronics,DE,19,0.13,0.03,0,100-499,Not Fraud,0.08,Low Risk
3813,539,89.00,Online,Clothing,FR,12,0.05,0.15,0,<100,Not Fraud,0.1,Low Risk
3937,498,39.54,ATM,Electronics,US,8,0.18,0.26,0,<100,Not Fraud,0.22,Low Risk
1505,138,62.81,Online,Grocery,UK,12,0.20,0.07,0,<100,Not Fraud,0.14,Low Risk
5488,371,102.83,Online,Clothing,FR,10,0.04,0.25,0,100-499,Not Fraud,0.14,Low Risk
9203,46,55.67,ATM,Clothing,UK,17,0.21,0.26,0,<100,Not Fraud,0.24,Low Risk
9281,140,93.94,QR,Travel,UK,20,0.01,0.19,0,<100,Not Fraud,0.1,Low Risk
845,832,124.23,ATM,Electronics,UK,16,0.26,0.21,0,100-499,Not Fraud,0.24,Low Risk
4132,848,138.66,ATM,Clothing,TR,15,0.20,0.05,0,100-499,Not Fraud,0.13,Low Risk
9492,460,68.61,POS,Food,US,6,0.14,0.16,0,<100,Not Fraud,0.15,Low Risk
9864,273,2499.49,Online,Grocery,FR,22,0.81,0.72,1,1000+,Fraud,0.76,High Risk
8613,3,108.47,Online,Food,US,17,0.20,0.09,0,100-499,Not Fraud,0.15,Low Risk
9473,665,37.11,POS,Clothing,UK,15,0.26,0.15,0,<100,Not Fraud,0.2,Low Risk
8103,933,16.49,QR,Clothing,UK,15,0.02,0.02,0,<100,Not Fraud,0.02,Low Risk
5594,343,203.65,QR,Grocery,FR,13,0.12,0.19,0,100-499,Not Fraud,0.15,Low Risk
1626,266,38.56,POS,Travel,UK,21,0.28,0.04,0,<100,Not Fraud,0.16,Low Risk
3013,409,111.91,Online,Food,DE,18,0.20,0.06,0,100-499,Not Fraud,0.13,Low Risk
4176,236,64.95,ATM,Clothing,US,23,0.12,0.29,0,<100,Not Fraud,0.2,Low Risk
3360,938,53.05,QR,Food,TR,17,0.09,0.15,0,<100,Not Fraud,0.12,Low Risk
4424,531,103.04,POS,Travel,FR,11,0.23,0.24,0,100-499,Not Fraud,0.24,Low Risk
8011,886,142.62,ATM,Travel,UK,9,0.17,0.02,0,100-499,Not Fraud,0.1,Low Risk
7252,292,152.76,QR,Food,UK,18,0.09,0.08,0,100-499,Not Fraud,0.08,Low Risk
1952,379,140.28,ATM,Food,TR,20,0.30,0.10,0,100-499,Not Fraud,0.2,Low Risk
8617,869,179.76,ATM,Grocery,US,23,0.15,0.29,0,100-499,Not Fraud,0.22,Low Risk
6131,601,67.77,QR,Food,TR,11,0.08,0.24,0,<100,Not Fraud,0.16,Low Risk
6748,832,132.54,Online,Electronics,US,19,0.13,0.05,0,100-499,Not Fraud,0.09,Low Risk
5140,971,75.57,QR,Travel,US,7,0.08,0.02,0,<100,Not Fraud,0.05,Low Risk
379,664,151.13,POS,Electronics,US,6,0.26,0.24,0,100-499,Not Fraud,0.25,Low Risk
9083,782,105.88,POS,Food,UK,12,0.20,0.21,0,100-499,Not Fraud,0.21,Low Risk
1698,768,119.90,QR,Clothing,FR,19,0.11,0.18,0,100-499,Not Fraud,0.15,Low Risk
9207,12,116.46,POS,Electronics,UK,13,0.22,0.10,0,100-499,Not Fraud,0.16,Low Risk
2867,554,138.85,QR,Food,FR,16,0.16,0.29,0,100-499,Not Fraud,0.22,Low Risk
3797,176,115.12,Online,Electronics,US,7,0.05,0.26,0,100-499,Not Fraud,0.16,Low Risk
5860,415,103.27,POS,Food,TR,21,0.19,0.18,0,100-499,Not Fraud,0.18,Low Risk
153,58,139.76,QR,Clothing,DE,10,0.21,0.05,0,100-499,Not Fraud,0.13,Low Risk
4145,188,156.05,ATM,Clothing,UK,14,0.16,0.00,0,100-499,Not Fraud,0.08,Low Risk
3676,0,79.77,ATM,Clothing,FR,6,0.26,0.16,0,<100,Not Fraud,0.21,Low Risk
7575,479,78.85,QR,Travel,TR,10,0.07,0.24,0,<100,Not Fraud,0.15,Low Risk
7734,176,71.94,Online,Electronics,TR,17,0.05,0.17,0,<100,Not Fraud,0.11,Low Risk
630,498,157.04,QR,Clothing,UK,18,0.20,0.24,0,100-499,Not Fraud,0.22,Low Risk
2693,229,68.82,Online,Electronics,UK,12,0.02,0.26,0,<100,Not Fraud,0.14,Low Risk
7939,848,133.48,ATM,Electronics,UK,10,0.20,0.03,0,100-499,Not Fraud,0.11,Low Risk
3873,295,122.42,QR,Food,UK,11,0.12,0.27,0,100-499,Not Fraud,0.2,Low Risk
3319,206,199.72,POS,Electronics,US,19,0.01,0.24,0,100-499,Not Fraud,0.13,Low Risk
797,111,130.05,Online,Food,UK,9,0.26,0.14,0,100-499,Not Fraud,0.2,Low Risk
6801,1,49.79,POS,Travel,FR,21,0.16,0.00,0,<100,Not Fraud,0.08,Low Risk
7985,11,155.45,ATM,Clothing,FR,15,0.10,0.14,0,100-499,Not Fraud,0.12,Low Risk
6243,966,42.25,QR,Electronics,UK,13,0.26,0.25,0,<100,Not Fraud,0.26,Low Risk
2413,692,66.30,POS,Food,US,15,0.24,0.10,0,<100,Not Fraud,0.17,Low Risk
277,527,115.14,POS,Clothing,FR,14,0.10,0.28,0,100-499,Not Fraud,0.19,Low Risk
7957,597,78.73,ATM,Clothing,FR,11,0.06,0.18,0,<100,Not Fraud,0.12,Low Risk
7195,279,129.26,ATM,Electronics,UK,8,0.06,0.30,0,100-499,Not Fraud,0.18,Low Risk
1539,634,23.63,QR,Electronics,TR,14,0.18,0.07,0,<100,Not Fraud,0.12,Low Risk
7376,499,150.63,Online,Grocery,US,13,0.22,0.29,0,100-499,Not Fraud,0.26,Low Risk
7569,370,131.36,ATM,Grocery,FR,8,0.08,0.05,0,100-499,Not Fraud,0.07,Low Risk
3703,529,128.60,POS,Clothing,DE,21,0.21,0.03,0,100-499,Not Fraud,0.12,Low Risk
4491,218,147.77,Online,Food,TR,18,0.25,0.21,0,100-499,Not Fraud,0.23,Low Risk
3711,443,13.81,ATM,Food,FR,6,0.14,0.30,0,<100,Not Fraud,0.22,Low Risk
6671,322,201.15,ATM,Grocery,FR,9,0.07,0.11,0,100-499,Not Fraud,0.09,Low Risk
2600,985,68.03,Online,Electronics,TR,7,0.14,0.04,0,<100,Not Fraud,0.09,Low Risk
4497,60,102.80,QR,Electronics,UK,19,0.01,0.23,0,100-499,Not Fraud,0.12,Low Risk
1696,539,104.36,Online,Clothing,DE,13,0.23,0.12,0,100-499,Not Fraud,0.17,Low Risk
3288,908,154.81,ATM,Travel,DE,7,0.14,0.06,0,100-499,Not Fraud,0.1,Low Risk
6354,866,142.94,ATM,Clothing,UK,6,0.06,0.19,0,100-499,Not Fraud,0.13,Low Risk
5470,803,161.33,QR,Food,TR,21,0.29,0.26,0,100-499,Not Fraud,0.27,Low Risk
7436,732,125.58,Online,Electronics,FR,23,0.00,0.13,0,100-499,Not Fraud,0.07,Low Risk
9285,69,51.05,ATM,Food,FR,13,0.26,0.05,0,<100,Not Fraud,0.16,Low Risk
6511,870,111.51,ATM,Food,FR,10,0.29,0.16,0,100-499,Not Fraud,0.23,Low Risk
4825,815,5.00,Online,Grocery,DE,15,0.09,0.06,0,<100,Not Fraud,0.07,Low Risk
8658,981,32.78,ATM,Clothing,US,16,0.04,0.07,0,<100,Not Fraud,0.06,Low Risk
2473,725,130.99,QR,Grocery,TR,21,0.20,0.15,0,100-499,Not Fraud,0.17,Low Risk
3112,568,18.24,QR,Electronics,US,16,0.05,0.25,0,<100,Not Fraud,0.15,Low Risk
3435,848,173.24,QR,Travel,US,10,0.21,0.05,0,100-499,Not Fraud,0.13,Low Risk
2377,366,129.87,QR,Electronics,FR,12,0.10,0.27,0,100-499,Not Fraud,0.18,Low Risk
4861,355,122.57,Online,Grocery,US,22,0.28,0.16,0,100-499,Not Fraud,0.22,Low Risk
2684,875,69.69,Online,Food,UK,22,0.21,0.14,0,<100,Not Fraud,0.18,Low Risk
234,100,143.10,QR,Grocery,UK,17,0.21,0.06,0,100-499,Not Fraud,0.14,Low Risk
2452,974,151.79,Online,Food,TR,22,0.09,0.30,0,100-499,Not Fraud,0.19,Low Risk
1119,24,140.32,QR,Travel,TR,18,0.09,0.05,0,100-499,Not Fraud,0.07,Low Risk
7198,679,98.09,QR,Electronics,US,23,0.24,0.13,0,<100,Not Fraud,0.19,Low Risk
8983,57,122.53,QR,Food,US,12,0.20,0.05,0,100-499,Not Fraud,0.12,Low Risk
6356,336,157.83,Online,Clothing,TR,9,0.11,0.29,0,100-499,Not Fraud,0.2,Low Risk
4994,134,9.17,Online,Clothing,FR,23,0.12,0.16,0,<100,Not Fraud,0.14,Low Risk
7528,427,97.16,POS,Clothing,US,11,0.04,0.09,0,<100,Not Fraud,0.06,Low Risk
4452,498,20.39,Online,Travel,UK,23,0.02,0.13,0,<100,Not Fraud,0.08,Low Risk
1502,428,33.73,ATM,Travel,US,22,0.26,0.12,0,<100,Not Fraud,0.19,Low Risk
5511,744,73.76,POS,Clothing,FR,10,0.16,0.09,0,<100,Not Fraud,0.12,Low Risk
6678,834,246.31,ATM,Travel,UK,7,0.04,0.00,0,100-499,Not Fraud,0.02,Low Risk
7709,117,126.51,POS,Travel,US,21,0.16,0.06,0,100-499,Not Fraud,0.11,Low Risk
4830,456,155.92,QR,Electronics,TR,13,0.13,0.05,0,100-499,Not Fraud,0.09,Low Risk
3933,722,107.47,POS,Travel,DE,19,0.24,0.07,0,100-499,Not Fraud,0.15,Low Risk
5070,434,85.96,ATM,Travel,UK,18,0.23,0.15,0,<100,Not Fraud,0.19,Low Risk
9744,976,1645.03,Online,Grocery,NG,2,0.80,0.90,1,1000+,Fraud,0.85,High Risk
2746,415,66.64,QR,Electronics,FR,19,0.03,0.11,0,<100,Not Fraud,0.07,Low Risk
6218,242,71.00,ATM,Electronics,UK,11,0.14,0.06,0,<100,Not Fraud,0.1,Low Risk
9405,475,70.16,Online,Clothing,FR,8,0.29,0.11,0,<100,Not Fraud,0.2,Low Risk
7011,120,102.35,Online,Clothing,UK,13,0.08,0.24,0,100-499,Not Fraud,0.16,Low Risk
5678,815,67.97,POS,Electronics,UK,8,0.02,0.04,0,<100,Not Fraud,0.03,Low Risk
7852,903,118.89,QR,Food,US,12,0.23,0.06,0,100-499,Not Fraud,0.14,Low Risk
6392,171,103.57,Online,Food,DE,6,0.15,0.11,0,100-499,Not Fraud,0.13,Low Risk
8002,201,130.34,ATM,Food,DE,7,0.13,0.16,0,100-499,Not Fraud,0.14,Low Risk
7157,752,144.70,Online,Food,US,10,0.19,0.05,0,100-499,Not Fraud,0.12,Low Risk
8882,605,93.80,Online,Grocery,US,7,0.22,0.15,0,<100,Not Fraud,0.18,Low Risk
9904,183,2363.72,ATM,Electronics,UK,0,0.80,0.94,1,1000+,Fraud,0.87,High Risk
5920,609,81.95,POS,Travel,FR,22,0.18,0.04,0,<100,Not Fraud,0.11,Low Risk
6967,382,69.26,POS,Grocery,TR,14,0.26,0.19,0,<100,Not Fraud,0.22,Low Risk
7384,775,78.11,POS,Travel,DE,22,0.25,0.26,0,<100,Not Fraud,0.26,Low Risk
8768,360,62.28,ATM,Food,US,9,0.16,0.22,0,<100,Not Fraud,0.19,Low Risk
5647,931,110.02,ATM,Food,US,12,0.05,0.11,0,100-499,Not Fraud,0.08,Low Risk
9076,481,52.30,ATM,Electronics,UK,11,0.24,0.05,0,<100,Not Fraud,0.14,Low Risk
5310,784,62.37,POS,Grocery,US,20,0.19,0.16,0,<100,Not Fraud,0.18,Low Risk
841,916,93.97,QR,Travel,FR,23,0.03,0.29,0,<100,Not Fraud,0.16,Low Risk
3427,505,118.52,POS,Grocery,DE,12,0.21,0.25,0,100-499,Not Fraud,0.23,Low Risk
8663,141,134.83,QR,Electronics,UK,20,0.21,0.20,0,100-499,Not Fraud,0.21,Low Risk
1157,643,37.42,Online,Travel,TR,23,0.29,0.13,0,<100,Not Fraud,0.21,Low Risk
6328,237,115.53,QR,Grocery,FR,8,0.07,0.13,0,100-499,Not Fraud,0.1,Low Risk
7182,427,208.37,ATM,Food,DE,17,0.06,0.02,0,100-499,Not Fraud,0.04,Low Risk
2933,885,138.54,QR,Grocery,TR,6,0.13,0.30,0,100-499,Not Fraud,0.21,Low Risk
905,418,150.05,POS,Food,DE,21,0.07,0.02,0,100-499,Not Fraud,0.05,Low Risk
9453,116,89.97,ATM,Grocery,TR,14,0.09,0.04,0,<100,Not Fraud,0.07,Low Risk
7586,51,111.57,ATM,Clothing,US,23,0.08,0.07,0,100-499,Not Fraud,0.08,Low Risk
8358,109,64.59,ATM,Clothing,UK,11,0.16,0.28,0,<100,Not Fraud,0.22,Low Risk
1086,282,19.96,Online,Food,TR,22,0.19,0.16,0,<100,Not Fraud,0.17,Low Risk
8290,567,114.24,POS,Travel,DE,18,0.10,0.03,0,100-499,Not Fraud,0.07,Low Risk
1989,235,106.13,QR,Travel,TR,22,0.30,0.29,0,100-499,Not Fraud,0.29,Low Risk
2080,659,73.78,ATM,Clothing,UK,7,0.05,0.12,0,<100,Not Fraud,0.09,Low Risk
7001,566,174.23,ATM,Travel,UK,9,0.02,0.05,0,100-499,Not Fraud,0.04,Low Risk
5486,237,137.88,Online,Grocery,TR,6,0.29,0.02,0,100-499,Not Fraud,0.16,Low Risk
8946,725,100.53,POS,Electronics,US,9,0.27,0.18,0,100-499,Not Fraud,0.23,Low Risk
1207,638,75.05,ATM,Travel,FR,12,0.29,0.27,0,<100,Not Fraud,0.28,Low Risk
7345,762,124.15,ATM,Grocery,US,16,0.14,0.28,0,100-499,Not Fraud,0.21,Low Risk
7836,870,50.09,QR,Food,TR,16,0.17,0.15,0,<100,Not Fraud,0.16,Low Risk
2200,278,74.13,POS,Food,DE,8,0.17,0.08,0,<100,Not Fraud,0.12,Low Risk
5499,709,151.23,POS,Grocery,UK,16,0.08,0.00,0,100-499,Not Fraud,0.04,Low Risk
5158,396,108.23,POS,Electronics,TR,7,0.23,0.05,0,100-499,Not Fraud,0.14,Low Risk
7176,848,173.19,ATM,Food,DE,22,0.02,0.27,0,100-499,Not Fraud,0.14,Low Risk
6140,220,113.45,POS,Food,TR,19,0.02,0.06,0,100-499,Not Fraud,0.04,Low Risk
5769,151,142.31,ATM,Clothing,UK,17,0.07,0.20,0,100-499,Not Fraud,0.14,Low Risk
9914,703,1312.70,POS,Grocery,US,19,0.75,0.75,1,1000+,Fraud,0.75,High Risk
644,624,1.00,Online,Clothing,TR,22,0.13,0.26,0,<100,Not Fraud,0.2,Low Risk
7690,161,110.14,QR,Electronics,DE,8,0.01,0.21,0,100-499,Not Fraud,0.11,Low Risk
7005,812,80.21,POS,Grocery,FR,18,0.07,0.29,0,<100,Not Fraud,0.18,Low Risk
4387,498,152.52,ATM,Grocery,US,15,0.02,0.21,0,100-499,Not Fraud,0.12,Low Risk
5355,366,176.65,QR,Travel,DE,23,0.05,0.09,0,100-499,Not Fraud,0.07,Low Risk
7745,701,192.58,ATM,Food,DE,7,0.15,0.15,0,100-499,Not Fraud,0.15,Low Risk
8210,149,95.81,Online,Travel,FR,19,0.06,0.21,0,<100,Not Fraud,0.14,Low Risk
6408,531,131.96,POS,Electronics,US,18,0.23,0.29,0,100-499,Not Fraud,0.26,Low Risk
6465,808,146.84,POS,Food,UK,7,0.05,0.25,0,100-499,Not Fraud,0.15,Low Risk
6143,646,72.82,QR,Grocery,FR,18,0.19,0.02,0,<100,Not Fraud,0.1,Low Risk
8776,730,66.91,ATM,Food,TR,6,0.22,0.00,0,<100,Not Fraud,0.11,Low Risk
3890,497,79.90,POS,Clothing,DE,14,0.06,0.16,0,<100,Not Fraud,0.11,Low Risk
2026,374,89.02,ATM,Travel,TR,23,0.26,0.13,0,<100,Not Fraud,0.2,Low Risk
974,330,89.23,ATM,Electronics,UK,22,0.01,0.08,0,<100,Not Fraud,0.05,Low Risk
8457,138,82.11,Online,Clothing,US,16,0.07,0.02,0,<100,Not Fraud,0.05,Low Risk
9693,723,2068.43,ATM,Electronics,US,13,0.91,0.96,1,1000+,Fraud,0.93,High Risk
1627,53,101.51,ATM,Electronics,DE,7,0.02,0.08,0,100-499,Not Fraud,0.05,Low Risk
2462,874,17.52,QR,Electronics,UK,8,0.29,0.22,0,<100,Not Fraud,0.26,Low Risk
4056,664,170.17,ATM,Grocery,US,15,0.15,0.12,0,100-499,Not Fraud,0.13,Low Risk
3061,380,52.89,QR,Food,FR,13,0.04,0.04,0,<100,Not Fraud,0.04,Low Risk
6319,242,171.09,POS,Grocery,TR,21,0.12,0.02,0,100-499,Not Fraud,0.07,Low Risk
536,251,13.36,QR,Travel,UK,20,0.10,0.19,0,<100,Not Fraud,0.14,Low Risk
7918,513,137.28,QR,Grocery,DE,18,0.20,0.29,0,100-499,Not Fraud,0.24,Low Risk
6830,907,134.95,Online,Electronics,US,12,0.10,0.25,0,100-499,Not Fraud,0.18,Low Risk
1156,270,58.71,ATM,Travel,FR,10,0.26,0.03,0,<100,Not Fraud,0.14,Low Risk
7087,243,9.39,Online,Clothing,TR,8,0.23,0.27,0,<100,Not Fraud,0.25,Low Risk
4371,12,166.60,QR,Travel,FR,14,0.12,0.19,0,100-499,Not Fraud,0.16,Low Risk
5109,139,181.51,ATM,Electronics,FR,13,0.12,0.01,0,100-499,Not Fraud,0.06,Low Risk
7044,913,109.09,POS,Clothing,US,6,0.14,0.21,0,100-499,Not Fraud,0.17,Low Risk
132,73,148.57,ATM,Grocery,US,11,0.06,0.19,0,100-499,Not Fraud,0.13,Low Risk
6122,372,1.00,POS,Food,DE,10,0.08,0.28,0,<100,Not Fraud,0.18,Low Risk
7464,906,111.03,QR,Food,UK,9,0.14,0.16,0,100-499,Not Fraud,0.15,Low Risk
7108,909,24.60,Online,Clothing,TR,11,0.24,0.06,0,<100,Not Fraud,0.15,Low Risk
1205,337,156.14,Online,Travel,TR,7,0.06,0.09,0,100-499,Not Fraud,0.07,Low Risk
6876,171,109.50,POS,Clothing,US,9,0.05,0.29,0,100-499,Not Fraud,0.17,Low Risk
5777,309,132.29,Online,Electronics,DE,23,0.04,0.27,0,100-499,Not Fraud,0.16,Low Risk
3296,876,166.20,QR,Electronics,FR,21,0.16,0.06,0,100-499,Not Fraud,0.11,Low Risk
3641,588,1.84,Online,Food,DE,10,0.10,0.27,0,<100,Not Fraud,0.18,Low Risk
1116,867,54.93,ATM,Food,UK,18,0.17,0.22,0,<100,Not Fraud,0.2,Low Risk
4111,594,185.99,Online,Food,TR,13,0.28,0.16,0,100-499,Not Fraud,0.22,Low Risk
7353,769,63.75,POS,Clothing,US,15,0.21,0.00,0,<100,Not Fraud,0.1,Low Risk
7035,702,172.87,ATM,Travel,US,21,0.01,0.28,0,100-499,Not Fraud,0.14,Low Risk
2429,128,86.54,ATM,Food,FR,19,0.27,0.17,0,<100,Not Fraud,0.22,Low Risk
530,491,204.53,POS,Travel,US,15,0.18,0.04,0,100-499,Not Fraud,0.11,Low Risk
9737,227,22.17,QR,Food,DE,12,0.77,0.93,1,<100,Fraud,0.85,High Risk
6315,784,28.10,POS,Clothing,TR,23,0.02,0.24,0,<100,Not Fraud,0.13,Low Risk
3077,184,143.64,ATM,Food,US,11,0.22,0.01,0,100-499,Not Fraud,0.11,Low Risk
6845,949,113.00,Online,Travel,TR,7,0.25,0.21,0,100-499,Not Fraud,0.23,Low Risk
5909,681,13.83,ATM,Grocery,DE,10,0.24,0.29,0,<100,Not Fraud,0.26,Low Risk
982,568,78.89,ATM,Clothing,US,17,0.07,0.12,0,<100,Not Fraud,0.09,Low Risk
2525,605,160.73,POS,Travel,TR,11,0.18,0.00,0,100-499,Not Fraud,0.09,Low Risk
3446,986,76.28,QR,Clothing,UK,11,0.08,0.12,0,<100,Not Fraud,0.1,Low Risk
2073,502,107.98,QR,Food,UK,6,0.24,0.19,0,100-499,Not Fraud,0.22,Low Risk
6916,152,187.85,Online,Travel,US,12,0.23,0.29,0,100-499,Not Fraud,0.26,Low Risk
4879,564,48.74,Online,Grocery,TR,22,0.19,0.29,0,<100,Not Fraud,0.24,Low Risk
9784,532,1793.01,Online,Clothing,DE,4,0.96,0.93,1,1000+,Fraud,0.94,High Risk
9296,858,20.78,POS,Clothing,US,18,0.28,0.28,0,<100,Not Fraud,0.28,Low Risk
6487,285,20.43,QR,Clothing,FR,10,0.13,0.11,0,<100,Not Fraud,0.12,Low Risk
96,926,17.39,QR,Food,DE,13,0.01,0.23,0,<100,Not Fraud,0.12,Low Risk
1018,28,188.31,Online,Clothing,FR,18,0.08,0.26,0,100-499,Not Fraud,0.17,Low Risk
6531,263,207.39,QR,Food,US,13,0.20,0.02,0,100-499,Not Fraud,0.11,Low Risk
6374,696,152.77,ATM,Food,UK,15,0.26,0.24,0,100-499,Not Fraud,0.25,Low Risk
1127,136,115.18,POS,Electronics,TR,19,0.06,0.26,0,100-499,Not Fraud,0.16,Low Risk
3401,163,1.00,ATM,Grocery,TR,21,0.25,0.27,0,<100,Not Fraud,0.26,Low Risk
6151,536,167.94,QR,Food,US,21,0.02,0.19,0,100-499,Not Fraud,0.11,Low Risk
8628,835,69.38,Online,Clothing,TR,13,0.13,0.24,0,<100,Not Fraud,0.18,Low Risk
2014,222,154.30,Online,Grocery,UK,9,0.02,0.27,0,100-499,Not Fraud,0.15,Low Risk
4207,686,159.60,POS,Electronics,US,19,0.17,0.26,0,100-499,Not Fraud,0.22,Low Risk
6097,270,133.45,Online,Electronics,UK,7,0.06,0.02,0,100-499,Not Fraud,0.04,Low Risk
9941,246,2217.16,Online,Clothing,UK,21,0.95,0.86,1,1000+,Fraud,0.9,High Risk
391,372,128.03,POS,Electronics,UK,19,0.24,0.30,0,100-499,Not Fraud,0.27,Low Risk
2692,457,157.45,Online,Travel,DE,21,0.07,0.25,0,100-499,Not Fraud,0.16,Low Risk
6614,657,104.63,POS,Travel,FR,11,0.07,0.18,0,100-499,Not Fraud,0.13,Low Risk
7559,740,79.39,Online,Electronics,FR,15,0.15,0.29,0,<100,Not Fraud,0.22,Low Risk
4905,888,51.86,QR,Grocery,UK,18,0.26,0.10,0,<100,Not Fraud,0.18,Low Risk
897,863,112.05,POS,Electronics,UK,7,0.28,0.11,0,100-499,Not Fraud,0.19,Low Risk
2127,485,157.69,POS,Travel,US,10,0.15,0.17,0,100-499,Not Fraud,0.16,Low Risk
3773,232,152.74,Online,Travel,US,16,0.28,0.26,0,100-499,Not Fraud,0.27,Low Risk
5936,188,135.71,Online,Electronics,UK,6,0.21,0.27,0,100-499,Not Fraud,0.24,Low Risk
4941,84,110.05,ATM,Travel,US,12,0.21,0.23,0,100-499,Not Fraud,0.22,Low Risk
3325,41,172.00,ATM,Travel,US,18,0.16,0.05,0,100-499,Not Fraud,0.1,Low Risk
1071,949,84.90,POS,Travel,US,23,0.09,0.15,0,<100,Not Fraud,0.12,Low Risk
2890,969,112.30,Online,Clothing,DE,13,0.13,0.25,0,100-499,Not Fraud,0.19,Low Risk
8183,633,32.86,Online,Grocery,TR,20,0.12,0.12,0,<100,Not Fraud,0.12,Low Risk
7614,503,147.61,Online,Clothing,US,22,0.18,0.01,0,100-499,Not Fraud,0.1,Low Risk
8548,381,1.00,POS,Clothing,TR,11,0.05,0.11,0,<100,Not Fraud,0.08,Low Risk
2537,856,187.69,Online,Food,US,17,0.05,0.03,0,100-499,Not Fraud,0.04,Low Risk
